nom;taille;temps;comparaison;echange;couleur
Tri par seaux;43;3.7299992982298136e-05;18;97;#2EC4B6
Tri par seaux;44;5.0099974032491446e-05;24;98;#2EC4B6
Tri par seaux;44;2.2099993657320738e-05;19;98;#2EC4B6
Tri par seaux;44;2.4300010409206152e-05;19;96;#2EC4B6
Tri par seaux;44;3.9000005926936865e-05;21;100;#2EC4B6
Tri par seaux;45;2.3300002794712782e-05;19;98;#2EC4B6
Tri par seaux;45;4.010001430287957e-05;17;99;#2EC4B6
Tri par seaux;45;2.3100001271814108e-05;28;106;#2EC4B6
Tri par seaux;45;2.4900014977902174e-05;16;98;#2EC4B6
Tri par seaux;45;9.089999366551638e-05;13;98;#2EC4B6
Tri par seaux;46;2.19999928958714e-05;17;100;#2EC4B6
Tri par seaux;46;2.3100001271814108e-05;21;104;#2EC4B6
Tri par seaux;46;4.1799998143687844e-05;20;101;#2EC4B6
Tri par seaux;46;2.3600005079060793e-05;25;108;#2EC4B6
Tri par seaux;46;2.649999805726111e-05;26;104;#2EC4B6
Tri par seaux;46;4.909999552182853e-05;16;100;#2EC4B6
Tri par seaux;47;4.25000034738332e-05;21;104;#2EC4B6
Tri par seaux;47;2.3600005079060793e-05;20;106;#2EC4B6
Tri par seaux;47;2.81000102404505e-05;20;109;#2EC4B6
Tri par seaux;47;4.05999890062958e-05;19;104;#2EC4B6
Tri par seaux;48;4.3100008042529225e-05;22;105;#2EC4B6
Tri par seaux;48;2.449998282827437e-05;29;113;#2EC4B6
Tri par seaux;48;2.4699984351173043e-05;23;108;#2EC4B6
Tri par seaux;48;4.199999966658652e-05;28;110;#2EC4B6
Tri par seaux;49;2.4900014977902174e-05;22;111;#2EC4B6
Tri par seaux;49;2.489995677024126e-05;20;105;#2EC4B6
Tri par seaux;49;4.3400010326877236e-05;21;110;#2EC4B6
Tri par seaux;49;2.3899978259578347e-05;21;108;#2EC4B6
Tri par seaux;49;2.61999957729131e-05;25;118;#2EC4B6
Tri par seaux;49;4.369998350739479e-05;23;110;#2EC4B6
Tri par seaux;50;2.8099981136620045e-05;20;110;#2EC4B6
Tri par seaux;50;2.8699985705316067e-05;21;112;#2EC4B6
Tri par seaux;50;2.8699985705316067e-05;19;111;#2EC4B6
Tri par seaux;50;3.170000854879618e-05;23;115;#2EC4B6
Tri par seaux;50;1.799996243789792e-05;19;109;#2EC4B6
Tri par seaux;50;3.590004052966833e-05;20;112;#2EC4B6
Tri par seaux;50;5.370000144466758e-05;20;109;#2EC4B6
Tri par seaux;50;3.6699988413602114e-05;28;114;#2EC4B6
Tri par seaux;50;6.059999577701092e-05;22;114;#2EC4B6
Tri par seaux;50;2.7699978090822697e-05;29;117;#2EC4B6
